K_1	Ksd_1	mean_K	sd_K	tot_K	H_1	Hsd_1	mean_H	sd_H	tot_H	S_1	prS_1	mean_S	sd_S	tot_S	D_1	mean_D	sd_D	FS_1	mean_FS	sd_FS	Pi_1	mean_Pi	sd_Pi	
6	0	6	0	10	0.844444	0.102935	0.844444	0	0.470085	13	13	13	0	13	1.50099	1.50099	0	0.867626	0.867626	0	6.11111	6.11111	0	
5	0	5	0	10	0.666667	0.163299	0.666667	0	0.2	9	9	9	0	9	-1.90129	-1.90129	0	-0.843184	-0.843184	0	1.8	1.8	0	
7	0	7	0	10	0.933333	0.0619677	0.933333	0	0.36	15	15	15	0	15	0.0848823	0.0848823	0	-0.553583	-0.553583	0	5.4	5.4	0	
5	0	5	0	10	0.822222	0.0969307	0.822222	0	0.35	4	4	4	0	4	-0.03786	-0.03786	0	-1.43006	-1.43006	0	1.4	1.4	0	
4	0	4	0	10	0.533333	0.180074	0.533333	0	0.2	4	4	4	0	4	-1.66706	-1.66706	0	-1.34464	-1.34464	0	0.8	0.8	0	
4	0	4	0	10	0.733333	0.100532	0.733333	0	0.255556	6	6	6	0	6	-1.14612	-1.14612	0	0.0171927	0.0171927	0	1.53333	1.53333	0	
4	0	4	0	10	0.711111	0.117454	0.711111	0	0.508333	8	8	8	0	8	1.88995	1.88995	0	2.36654	2.36654	0	4.06667	4.06667	0	
4	0	4	0	10	0.711111	0.117454	0.711111	0	0.508333	8	8	8	0	8	1.88995	1.88995	0	2.36654	2.36654	0	4.06667	4.06667	0	
5	0	5	0	10	0.822222	0.0969307	0.822222	0	0.48547	13	13	13	0	13	1.69904	1.69904	0	2.20419	2.20419	0	6.31111	6.31111	0	
5	0	5	0	10	0.844444	0.0795543	0.844444	0	0.371429	7	7	7	0	7	0.214998	0.214998	0	-0.00576845	-0.00576845	0	2.6	2.6	0	
6	0	6	0	10	0.777778	0.137437	0.777778	0	0.344444	8	8	8	0	8	-0.110351	-0.110351	0	-1.02153	-1.02153	0	2.75556	2.75556	0	
4	0	4	0	10	0.733333	0.119889	0.733333	0	0.36	5	5	5	0	5	0.0738955	0.0738955	0	0.360986	0.360986	0	1.8	1.8	0	
5	0	5	0	10	0.822222	0.0969307	0.822222	0	0.411111	10	10	10	0	10	0.722573	0.722573	0	1.07182	1.07182	0	4.11111	4.11111	0	
1	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	0	5	0	10	0.822222	0.0969307	0.822222	0	0.277778	4	4	4	0	4	-0.82229	-0.82229	0	-1.99329	-1.99329	0	1.11111	1.11111	0	
